0.000000	0.012566	0.999934
0.012566	0.025131	0.999711
0.025133	0.037691	0.999329
0.037699	0.050247	0.998790
0.050265	0.062794	0.998092
0.062832	0.075332	0.997238
0.075398	0.087859	0.996225
0.087965	0.100372	0.995056
0.100531	0.112869	0.993729
0.113097	0.125349	0.992245
0.125664	0.137809	0.990605
0.138230	0.150248	0.988808
0.150796	0.162664	0.986855
0.163363	0.175054	0.984746
0.175929	0.187417	0.982481
0.188496	0.199751	0.980062
0.201062	0.212053	0.977487
0.213628	0.224322	0.974758
0.226195	0.236557	0.971875
0.238761	0.248754	0.968839
0.251327	0.260912	0.965649
0.263894	0.273029	0.962307
0.276460	0.285104	0.958812
0.289027	0.297134	0.955167
0.301593	0.309117	0.951370
0.314159	0.321051	0.947423
0.326726	0.332936	0.943326
0.339292	0.344768	0.939081
0.351858	0.356546	0.934686
0.364425	0.368268	0.930145
0.376991	0.379932	0.925456
0.389557	0.391536	0.920620
0.402124	0.403079	0.915640
0.414690	0.414558	0.910514
0.427257	0.425973	0.905245
0.439823	0.437320	0.899833
0.452389	0.448599	0.894278
0.464956	0.459807	0.888582
0.477522	0.470943	0.882746
0.490088	0.482004	0.876770
0.502655	0.492990	0.870655
0.515221	0.503899	0.864403
0.527788	0.514728	0.858014
0.540354	0.525476	0.851489
0.552920	0.536141	0.844830
0.565487	0.546722	0.838037
0.578053	0.557217	0.831112
0.590619	0.567624	0.824055
0.603186	0.577942	0.816868
0.615752	0.588169	0.809552
0.628319	0.598303	0.802108
0.640885	0.608343	0.794536
0.653451	0.618287	0.786840
0.666018	0.628134	0.779018
0.678584	0.637882	0.771074
0.691150	0.647529	0.763008
0.703717	0.657075	0.754820
0.716283	0.666517	0.746514
0.728849	0.675854	0.738089
0.741416	0.685084	0.729548
0.753982	0.694207	0.720891
0.766549	0.703220	0.712120
0.779115	0.712122	0.703236
0.791681	0.720912	0.694242
0.804248	0.729589	0.685137
0.816814	0.738150	0.675924
0.829380	0.746595	0.666603
0.841947	0.754923	0.657178
0.854513	0.763131	0.647648
0.867080	0.771220	0.638016
0.879646	0.779186	0.628283
0.892212	0.787030	0.618450
0.904779	0.794750	0.608519
0.917345	0.802344	0.598492
0.929911	0.809812	0.588371
0.942478	0.817152	0.578156
0.955044	0.824364	0.567849
0.967611	0.831445	0.557453
0.980177	0.838396	0.546968
0.992743	0.845214	0.536397
1.005310	0.851898	0.525740
1.017876	0.858449	0.515001
1.030442	0.864864	0.504179
1.043009	0.871143	0.493278
1.055575	0.877284	0.482299
1.068142	0.883287	0.471243
1.080708	0.889150	0.460113
1.093274	0.894874	0.448909
1.105841	0.900456	0.437635
1.118407	0.905896	0.426291
1.130973	0.911193	0.414879
1.143540	0.916347	0.403401
1.156106	0.921356	0.391860
1.168672	0.926219	0.380256
1.181239	0.930937	0.368592
1.193805	0.935507	0.356870
1.206372	0.939930	0.345091
1.218938	0.944205	0.333257
1.231504	0.948330	0.321370
1.244071	0.952306	0.309432
1.256637	0.956132	0.297445
1.269203	0.959807	0.285410
1.281770	0.963330	0.273330
1.294336	0.966701	0.261207
1.306903	0.969920	0.249042
1.319469	0.972986	0.236838
1.332035	0.975898	0.224595
1.344602	0.978656	0.212317
1.357168	0.981260	0.200005
1.369734	0.983708	0.187662
1.382301	0.986002	0.175288
1.394867	0.988140	0.162886
1.407434	0.990122	0.150458
1.420000	0.991947	0.138006
1.432566	0.993616	0.125532
1.445133	0.995128	0.113038
1.457699	0.996483	0.100526
1.470265	0.997681	0.087997
1.482832	0.998721	0.075455
1.495398	0.999603	0.062900
1.507964	1.000328	0.050334
1.520531	1.000895	0.037761
1.533097	1.001303	0.025181
1.545664	1.001554	0.012597
1.558230	1.001646	0.000010
1.570796	1.001580	-0.012576
1.583363	1.001356	-0.025162
1.595929	1.000974	-0.037743
1.608495	1.000434	-0.050319
1.621062	0.999736	-0.062887
1.633628	0.998880	-0.075446
1.646195	0.997866	-0.087993
1.658761	0.996695	-0.100527
1.671327	0.995366	-0.113045
1.683894	0.993880	-0.125545
1.696460	0.992237	-0.138026
1.709026	0.990437	-0.150485
1.721593	0.988481	-0.162921
1.734159	0.986369	-0.175332
1.746726	0.984101	-0.187715
1.759292	0.981677	-0.200069
1.771858	0.979098	-0.212392
1.784425	0.976365	-0.224682
1.796991	0.973477	-0.236936
1.809557	0.970436	-0.249153
1.822124	0.967241	-0.261331
1.834690	0.963894	-0.273469
1.847256	0.960394	-0.285563
1.859823	0.956742	-0.297613
1.872389	0.952939	-0.309616
1.884956	0.948986	-0.321570
1.897522	0.944883	-0.333474
1.910088	0.940630	-0.345326
1.922655	0.936229	-0.357123
1.935221	0.931680	-0.368864
1.947787	0.926983	-0.380548
1.960354	0.922140	-0.392171
1.972920	0.917151	-0.403733
1.985487	0.912018	-0.415231
1.998053	0.906740	-0.426665
2.010619	0.901319	-0.438031
2.023186	0.895755	-0.449328
2.035752	0.890050	-0.460555
2.048318	0.884204	-0.471709
2.060885	0.878218	-0.482789
2.073451	0.872093	-0.493793
2.086018	0.865831	-0.504719
2.098584	0.859432	-0.515566
2.111150	0.852896	-0.526332
2.123717	0.846226	-0.537015
2.136283	0.839422	-0.547613
2.148849	0.832486	-0.558126
2.161416	0.825418	-0.568550
2.173982	0.818219	-0.578885
2.186548	0.810891	-0.589129
2.199115	0.803434	-0.599280
2.211681	0.795851	-0.609336
2.224248	0.788141	-0.619297
2.236814	0.780307	-0.629160
2.249380	0.772350	-0.638924
2.261947	0.764270	-0.648587
2.274513	0.756070	-0.658149
